osm_id,name,operator,telecom,building,addr:housenumber,addr:street,addr:city,addr:state,addr:postcode,source_layer,lat,lon,geometry
,QTS Chicago,,,yes,,,,,,polygons,41.8422259,-87.66904013824958,"MULTIPOLYGON (((-87.6706171 41.8419677, -87.6706657 41.8419667, -87.6706629 41.8418952, -87.6703209 41.8419026, -87.6687086 41.8419375, -87.6686938 41.8415585, -87.667473 41.8415849, -87.6674833 41.8418499, -87.6673663 41.8418525, -87.6673736 41.8420379, -87.6672486 41.8420406, -87.6672511 41.8421046, -87.6673143 41.8421032, -87.667334 41.8426073, -87.6674326 41.8426051, -87.6674339 41.8426397, -87.6675069 41.8426381, -87.6674945 41.8423187, -87.6688577 41.8422972, -87.6688518 41.8426516, -87.6686997 41.8426621, -87.6686989 41.8428458, -87.6688777 41.8428413, -87.668886 41.8427696, -87.6701482 41.8427279, -87.6701529 41.8428292, -87.6707702 41.8428205, -87.6707601 41.8421546, -87.6707215 41.8421026, -87.6706209 41.8420968, -87.6706171 41.8419677)))"
,Forsyth,,,university,,,,,,polygons,35.3107228,-83.18142869948841,"MULTIPOLYGON (((-83.1816822 35.3109497, -83.1813923 35.3110006, -83.1813119 35.3110147, -83.1812633 35.3108302, -83.1812513 35.3107849, -83.1811934 35.310565, -83.1811887 35.3105473, -83.1815591 35.3104823, -83.1815964 35.310624, -83.1816156 35.3106968, -83.1816293 35.3107488, -83.1816384 35.3107833, -83.1816414 35.3107948, -83.181645 35.3108085, -83.1816822 35.3109497)))"
,Westin Building,,,commercial,,,,,,polygons,47.614354750000004,-122.33886395303819,"MULTIPOLYGON (((-122.3389753 47.6145232, -122.3389054 47.614577, -122.3385355 47.6143566, -122.3388251 47.6141341, -122.3391924 47.6143529, -122.3391393 47.6143938, -122.3389753 47.6145232)))"
,SV Colo,,,data_center,,,,,,polygons,37.364383950000004,-121.95878704121219,"MULTIPOLYGON (((-121.9591924 37.364652, -121.9583754 37.3646459, -121.9583816 37.3641207, -121.9585577 37.364122, -121.9585602 37.3639088, -121.9589542 37.3639117, -121.9589532 37.3639947, -121.9592002 37.3639966, -121.9591924 37.364652)))"
,,,,data_center,,,,,,polygons,37.362156299999995,-121.9471274662601,"MULTIPOLYGON (((-121.9463993 37.3625423, -121.9456799 37.3627329, -121.9452894 37.3618017, -121.9460128 37.3616101, -121.9460879 37.3617892, -121.9472836 37.3614724, -121.9476279 37.3622935, -121.9468307 37.3625047, -121.9465823 37.3619125, -121.9461799 37.3620191, -121.9463993 37.3625423)))"
,,,,yes,,,,,,polygons,45.632440599999995,-121.20229835,"MULTIPOLYGON (((-121.2027101 45.6330793, -121.2026972 45.6317979, -121.2018866 45.6318019, -121.2018995 45.6330833, -121.2027101 45.6330793)))"
,,,,yes,,,,,,polygons,45.6315394,-121.1994137,"MULTIPOLYGON (((-121.1998187 45.6321752, -121.1998187 45.6309036, -121.1990087 45.6309036, -121.1990087 45.6321752, -121.1998187 45.6321752)))"
,Equinix DC2,,,data_center,,,,,,polygons,39.01632875,-77.45875338599487,"MULTIPOLYGON (((-77.4603886 39.0170144, -77.4605442 39.0167872, -77.4583877 39.0158911, -77.4578059 39.0156497, -77.457594 39.0159518, -77.4576099 39.0159911, -77.4578164 39.0160807, -77.4577467 39.0161933, -77.458385 39.0164642, -77.4582965 39.0165996, -77.4584843 39.0167101, -77.4586294 39.0167854, -77.4587662 39.0168438, -77.4589432 39.0169126, -77.4591283 39.0169667, -77.4592782 39.0169998, -77.459364 39.0168768, -77.459989 39.017129, -77.4600614 39.0170164, -77.4602814 39.0171061, -77.4603323 39.0170998, -77.4603886 39.0170144)))"
,,,,data_center,,,,,,polygons,39.0138447,-77.45158488481512,"MULTIPOLYGON (((-77.4519182 39.0142926, -77.4510441 39.0141512, -77.4512479 39.013401, -77.4521274 39.0135382, -77.4519182 39.0142926)))"
,,,,data_center,,,,,,polygons,38.910168549999995,-77.4726592218739,"MULTIPOLYGON (((-77.4734396 38.9106674, -77.473622 38.910371, -77.471605 38.9095654, -77.4715621 38.9096197, -77.4717016 38.9099661, -77.4734396 38.9106674)))"
,,,,data_center,,,,,,polygons,29.44666085,-98.6406842862971,"MULTIPOLYGON (((-98.6404863 29.4470848, -98.6414408 29.4470027, -98.6414121 29.4467501, -98.6413555 29.4462513, -98.6413515 29.4462162, -98.6413328 29.4462178, -98.6407509 29.4462678, -98.6405706 29.4462834, -98.6405682 29.4462624, -98.6402724 29.4462879, -98.6402749 29.4463105, -98.6401157 29.4463242, -98.6401364 29.4465065, -98.6401521 29.4466449, -98.6397811 29.4466768, -98.6397185 29.4466822, -98.6397482 29.4469438, -98.6401824 29.4469065, -98.6402054 29.447109, -98.6404863 29.4470848)))"
,,,,data_center,,,,,,polygons,29.448063949999998,-98.64110058411646,"MULTIPOLYGON (((-98.6407356 29.4473838, -98.6414754 29.4473084, -98.6416397 29.4472943, -98.6416603 29.4474761, -98.6417625 29.4483765, -98.6417355 29.4483789, -98.6408338 29.4484564, -98.6405217 29.4484833, -98.6404387 29.4477514, -98.6407741 29.4477225, -98.6407356 29.4473838)))"
,,,,data_center,,,,,,polygons,29.4472034,-98.64100212801765,"MULTIPOLYGON (((-98.6404863 29.4470848, -98.6414408 29.4470027, -98.6414585 29.4470212, -98.6414674 29.4470367, -98.641483 29.4470754, -98.6414986 29.44712, -98.6415045 29.4471517, -98.641506 29.4471782, -98.641503 29.4472286, -98.6414941 29.4472641, -98.6414852 29.4472886, -98.6414754 29.4473084, -98.6407356 29.4473838, -98.6405223 29.4474021, -98.6404863 29.4470848)))"
,,,,yes,,,,,,polygons,33.09597865,-96.6815422131298,"MULTIPOLYGON (((-96.6814733 33.0962203, -96.6809677 33.0962286, -96.6809688 33.0962724, -96.6808822 33.0962738, -96.6808843 33.0963671, -96.6808151 33.0963682, -96.6808163 33.0964207, -96.6806882 33.0964228, -96.6806726 33.0957524, -96.6811574 33.0957444, -96.6811562 33.095689, -96.6816479 33.095681, -96.6816466 33.0956256, -96.6823981 33.0956132, -96.6824118 33.0962049, -96.6823148 33.0962065, -96.6823186 33.0963698, -96.6821455 33.0963726, -96.6821417 33.0962123, -96.6816015 33.0962212, -96.6816023 33.0962561, -96.6817997 33.0962529, -96.6818028 33.0963841, -96.6812175 33.0963937, -96.6812144 33.0962596, -96.6814741 33.0962553, -96.6814733 33.0962203)))"
,,,,yes,,,,,,polygons,33.0951879,-96.68356465653412,"MULTIPOLYGON (((-96.6845868 33.0945801, -96.684784 33.0950379, -96.6839439 33.0952942, -96.683958 33.0953271, -96.6838408 33.0953629, -96.683829 33.0953355, -96.6830084 33.0955859, -96.6827912 33.0950816, -96.6832536 33.0949405, -96.6832288 33.0948829, -96.6839094 33.0946752, -96.6839519 33.0947739, -96.6845868 33.0945801)))"
,,,,data_center,,,,,,polygons,38.899537699999996,-77.45352935410324,"MULTIPOLYGON (((-77.4531123 38.9004171, -77.4528619 38.900368, -77.4532786 38.8990795, -77.453485 38.89912, -77.453514 38.8990301, -77.4538508 38.8990961, -77.4538187 38.8991954, -77.4540259 38.899236, -77.4538223 38.8998653, -77.4536901 38.8998394, -77.4536194 38.900058, -77.4533819 38.9000115, -77.4533118 38.9002283, -77.4531816 38.9002028, -77.4531123 38.9004171)))"
,,,,data_center,,,,,,polygons,38.8978367,-77.45408242058997,"MULTIPOLYGON (((-77.4542926 38.8984495, -77.4540696 38.8984063, -77.4540394 38.8985007, -77.4537075 38.8984364, -77.4537386 38.8983392, -77.4535286 38.8982986, -77.4538713 38.8972266, -77.4546363 38.8973748, -77.4542926 38.8984495)))"
,,,,data_center,,,,,,polygons,38.90930145,-77.47229479037868,"MULTIPOLYGON (((-77.472709 38.9096308, -77.4716507 38.9092096, -77.471892 38.9088425, -77.4722294 38.9089767, -77.4721936 38.9090313, -77.47257 38.909181, -77.4725358 38.9092329, -77.4728804 38.90937, -77.472709 38.9096308)))"
,,,,data_center,,,,,,polygons,38.909781699999996,-77.47339808786435,"MULTIPOLYGON (((-77.4739152 38.9101199, -77.472815 38.9096826, -77.4729531 38.9094722, -77.4738096 38.9098126, -77.4738502 38.9097508, -77.4740939 38.9098477, -77.4739152 38.9101199)))"
,Cyxtera (Digital Realty Trust) Citibank Data Center,,,data_center,,,,,,polygons,40.7607439,-74.02575041373707,"MULTIPOLYGON (((-74.0260159 40.7611748, -74.026364 40.7606343, -74.0256455 40.7603688, -74.0256036 40.7604429, -74.0255331 40.7604186, -74.0254464 40.7604623, -74.0253631 40.7606178, -74.0252989 40.7605984, -74.0251385 40.7608535, -74.0252974 40.7609092, -74.0260159 40.7611748)))"
,Digital Realty Trust,,,data_center,,,,,,polygons,40.76184015,-74.025027622146,"MULTIPOLYGON (((-74.0258627 40.7615293, -74.02538 40.762286, -74.0251114 40.7624872, -74.0241934 40.762151, -74.0248302 40.7611484, -74.0258627 40.7615293)))"
,,,,yes,,,,,,polygons,47.2462143,-119.81322689026244,"MULTIPOLYGON (((-119.8144227 47.2465602, -119.8120286 47.2465657, -119.8120343 47.2458684, -119.8144219 47.2458542, -119.8144227 47.2465602)))"
,,,,yes,,,,,,polygons,47.24765395,-119.81318500045936,"MULTIPOLYGON (((-119.8119895 47.247967, -119.8119945 47.2473527, -119.8143834 47.2473355, -119.8143728 47.2479552, -119.8119895 47.247967)))"
,,,,yes,,,,,,polygons,47.24616795,-119.81575602503622,"MULTIPOLYGON (((-119.8162038 47.245341, -119.815302 47.2453386, -119.8153083 47.2469949, -119.81621 47.2469973, -119.8162038 47.245341)))"
,,,,yes,,,,,,polygons,47.25257379999999,-119.81966487512187,"MULTIPOLYGON (((-119.820581 47.2533189, -119.8187618 47.2533262, -119.8187488 47.2518287, -119.8205679 47.2518214, -119.820581 47.2533189)))"
,,,,yes,,,,,,polygons,47.24673555,-119.82886592547283,"MULTIPOLYGON (((-119.8300395 47.2470857, -119.8277013 47.2470992, -119.8276924 47.2463854, -119.8284999 47.2463807, -119.828838 47.2463788, -119.8300305 47.2463719, -119.8300395 47.2470857)))"
,,,,yes,,,,,,polygons,47.24599145,-119.82979117508273,"MULTIPOLYGON (((-119.8300787 47.246337, -119.8295074 47.2463384, -119.8295036 47.2456459, -119.830075 47.2456444, -119.8300787 47.246337)))"
,,,,yes,,,,,,polygons,47.2459894,-119.8291703,"MULTIPOLYGON (((-119.8294574 47.2463347, -119.8288832 47.2463347, -119.8288832 47.2456441, -119.8294574 47.2456441, -119.8294574 47.2463347)))"
,,,,yes,,,,,,polygons,47.2459894,-119.82815880027485,"MULTIPOLYGON (((-119.8284337 47.2463323, -119.8284261 47.2456437, -119.8278839 47.2456465, -119.8278915 47.246335, -119.8284337 47.2463323)))"
,,,,yes,,,,,,polygons,47.2460033,-119.8275415,"MULTIPOLYGON (((-119.8278269 47.2463398, -119.8272826 47.2463495, -119.8272561 47.2456668, -119.8278004 47.2456571, -119.8278269 47.2463398)))"
,,,,yes,,,,,,polygons,47.24606535,-119.82866164116174,"MULTIPOLYGON (((-119.8288205 47.2457519, -119.8284882 47.2457519, -119.8284999 47.2463807, -119.828838 47.2463788, -119.8288205 47.2457519)))"
,,,,yes,,,,,,polygons,47.24017805,-119.86331705104223,"MULTIPOLYGON (((-119.8654141 47.2407385, -119.8612884 47.2410115, -119.8611913 47.2403357, -119.8613219 47.240327, -119.8612464 47.2398012, -119.8614068 47.2397906, -119.8613761 47.2395766, -119.8631561 47.239459, -119.86318 47.2396254, -119.865099 47.2394986, -119.865175 47.2400291, -119.8653109 47.2400201, -119.8654141 47.2407385)))"
,200 Paul Avenue Data Center,,,data_center,,,,,,polygons,37.72345945,-122.3979578117962,"MULTIPOLYGON (((-122.3982713 37.7238817, -122.3981959 37.7241793, -122.3982358 37.724186, -122.3982056 37.7242993, -122.3981014 37.7242824, -122.3981063 37.7242521, -122.397481 37.7241486, -122.3975724 37.7237714, -122.397447 37.7237527, -122.3974392 37.7237854, -122.3973845 37.7237769, -122.3976478 37.722955, -122.3983675 37.7231245, -122.3983661 37.7231289, -122.3985241 37.7231662, -122.3982923 37.7238842, -122.3982713 37.7238817)))"
,Intergate Seattle East Building 5,,,data_center,,,,,,polygons,47.4917772,-122.2896655066284,"MULTIPOLYGON (((-122.2906714 47.4914256, -122.2906414 47.4925463, -122.290639 47.4926335, -122.2896225 47.4926208, -122.2896308 47.4923095, -122.2887131 47.4922982, -122.2887176 47.4921295, -122.2886596 47.4921288, -122.288679 47.4914051, -122.2887703 47.4913384, -122.2905614 47.4913549, -122.2906714 47.4914256)))"
,Intergate Seattle East Building 3,,,data_center,,,,,,polygons,47.49351345,-122.29014394754505,"MULTIPOLYGON (((-122.2896225 47.4926208, -122.290639 47.4926335, -122.2907143 47.4926345, -122.2906908 47.4936722, -122.2911628 47.4936838, -122.2914485 47.4940499, -122.2914338 47.4942868, -122.2907736 47.4942837, -122.2907686 47.4943389, -122.2905387 47.4943308, -122.2905406 47.4942812, -122.2895909 47.4942637, -122.2896018 47.4937527, -122.2894809 47.4937454, -122.2894945 47.4935626, -122.2895932 47.4935606, -122.2895938 47.4934663, -122.2894833 47.4934591, -122.2894945 47.4933235, -122.2896014 47.4933213, -122.2896225 47.4926208)))"
,Intergate Seattle East Building 4,,,data_center,,,,,,polygons,47.493320600000004,-122.28886403470332,"MULTIPOLYGON (((-122.2892638 47.4929122, -122.2892306 47.4942097, -122.288812 47.4942031, -122.2883784 47.4941962, -122.2883965 47.4937278, -122.2884657 47.4937286, -122.2884903 47.4926158, -122.288787 47.4926195, -122.2887881 47.4925966, -122.2892672 47.4926013, -122.2892628 47.4927443, -122.2893822 47.4927481, -122.2893728 47.4929134, -122.2892638 47.4929122)))"
,DFT ACC4,,,data_center,,,,,,polygons,39.0178945,-77.46254181169382,"MULTIPOLYGON (((-77.4616884 39.0192197, -77.4616555 39.0192573, -77.4610459 39.0189329, -77.4617184 39.0181639, -77.4617559 39.0181839, -77.4625928 39.0172268, -77.462564 39.0172115, -77.4632339 39.0164454, -77.4638562 39.0167766, -77.4638196 39.0168184, -77.4639074 39.0168652, -77.4637518 39.0170432, -77.4637968 39.0170672, -77.463036 39.0179388, -77.4630934 39.0179727, -77.4632997 39.0177414, -77.4635263 39.0178502, -77.4633079 39.0180851, -77.4632345 39.0180486, -77.4631078 39.0181889, -77.4631322 39.0182018, -77.4629838 39.0183716, -77.4627512 39.0182478, -77.4619904 39.0191178, -77.4619339 39.0190877, -77.4617771 39.0192669, -77.4616884 39.0192197)))"
,,,,data_center,,,,,,polygons,39.015528450000005,-77.46034102573952,"MULTIPOLYGON (((-77.4605121 39.0149158, -77.4597471 39.0160111, -77.460209 39.0161995, -77.4603431 39.0160015, -77.4602867 39.0159765, -77.460909 39.0150804, -77.4605121 39.0149158)))"
,,,,data_center,,,,,,polygons,39.01625185,-77.46149484761415,"MULTIPOLYGON (((-77.4626739 39.0158286, -77.4619921 39.0167989, -77.4619363 39.0167747, -77.4616273 39.0172073, -77.4615308 39.0172303, -77.4612416 39.0171081, -77.4614884 39.0167205, -77.4612599 39.0166217, -77.4612389 39.0166497, -77.4605442 39.0163516, -77.4606822 39.0161521, -77.4606215 39.0161216, -77.4607749 39.0159015, -77.4609037 39.0159599, -77.461365 39.0152826, -77.4617596 39.0154472, -77.4616486 39.0155874, -77.4619008 39.0156948, -77.461976 39.0155874, -77.4620768 39.0155795, -77.4626739 39.0158286)))"
,,,,data_center,,,,,,polygons,39.01501915,-77.45907293688111,"MULTIPOLYGON (((-77.4590598 39.0143977, -77.4591247 39.014304, -77.4587627 39.0141526, -77.4579765 39.0152875, -77.4586796 39.0155815, -77.458717 39.0155275, -77.4589181 39.0156117, -77.4588741 39.0156751, -77.4590853 39.0157634, -77.4591237 39.0157081, -77.4592739 39.0157709, -77.459258 39.0157939, -77.4593685 39.0158402, -77.4594209 39.0157647, -77.4594566 39.0157796, -77.4601694 39.0147508, -77.459689 39.0145499, -77.4596293 39.014636, -77.4590598 39.0143977)))"
,Equinix DC3,,,data_center,,,,,,polygons,39.0220753,-77.46078439252335,"MULTIPOLYGON (((-77.4607001 39.0222223, -77.4605287 39.0224624, -77.4601451 39.0222958, -77.4603624 39.0219915, -77.4600456 39.0218539, -77.4598287 39.0221577, -77.4594495 39.0219929, -77.4596202 39.0217539, -77.4588843 39.0214341, -77.4587144 39.021672, -77.4583321 39.0215059, -77.4586761 39.0210242, -77.4586855 39.0210283, -77.4587186 39.0209819, -77.4587779 39.0210076, -77.4587852 39.0209973, -77.4601434 39.0215875, -77.4601363 39.0215974, -77.4601977 39.0216241, -77.4601663 39.021668, -77.4605012 39.0218135, -77.4605335 39.0217683, -77.460593 39.0217942, -77.4605992 39.0217855, -77.4620801 39.0224289, -77.4620754 39.0224355, -77.4621378 39.0224626, -77.4621047 39.022509, -77.4621159 39.0225139, -77.4617338 39.0230489, -77.4613531 39.0228834, -77.4615588 39.0225954, -77.4607001 39.0222223)))"
,DFT ACC3,,,data_center,,,,,,polygons,39.019760250000004,-77.4600525764217,"MULTIPOLYGON (((-77.4598227 39.0206425, -77.4598495 39.0206071, -77.4598924 39.02063, -77.4599165 39.0205925, -77.4599655 39.0206159, -77.4599896 39.0205763, -77.4600292 39.0205987, -77.4607532 39.0195797, -77.4596946 39.0191176, -77.4594793 39.019413, -77.4596698 39.0195005, -77.4592922 39.0200179, -77.4591072 39.0199408, -77.458898 39.0202377, -77.4588534 39.0203011, -77.4589622 39.0203483, -77.4589885 39.0203202, -77.4591622 39.0203969, -77.4591294 39.02045, -77.4593856 39.0205598, -77.4594157 39.0205199, -77.459454 39.0205344, -77.45948 39.0204943, -77.4598227 39.0206425)))"
,,,,yes,,,,,,polygons,37.405682999999996,-121.91626034891233,"MULTIPOLYGON (((-121.9158256 37.4062039, -121.9170462 37.4057135, -121.9168663 37.405431, -121.9167923 37.4054607, -121.9166056 37.4051675, -121.9156202 37.4055634, -121.9156357 37.4055877, -121.9154745 37.4056525, -121.9158256 37.4062039)))"
,,,,data_center,,,,,,polygons,38.9937788,-77.45050896757957,"MULTIPOLYGON (((-77.451336 38.9941864, -77.4506631 38.9930271, -77.4496819 38.9933712, -77.4503549 38.9945305, -77.451336 38.9941864)))"
,,,,data_center,,,,,,polygons,38.98872075,-77.44764947322571,"MULTIPOLYGON (((-77.446983 38.9901015, -77.4487564 38.987523, -77.448316 38.98734, -77.4465425 38.9899185, -77.446983 38.9901015)))"
,,,,data_center,,,,,,polygons,38.9946291,-77.44788650000001,"MULTIPOLYGON (((-77.4479762 38.9948107, -77.4481168 38.9945529, -77.4477968 38.9944475, -77.4476562 38.9947053, -77.4479762 38.9948107)))"
,DFT ACC5,,,data_center,,,,,,polygons,39.020072,-77.463232977303,"MULTIPOLYGON (((-77.4613949 39.0202331, -77.4613846 39.0202097, -77.4614209 39.0202, -77.4614083 39.0201688, -77.4626839 39.0198268, -77.4625931 39.0196207, -77.4628513 39.0195515, -77.4628602 39.0195718, -77.4630726 39.0195149, -77.4631536 39.0196987, -77.4644349 39.0193551, -77.4644485 39.0193858, -77.4644814 39.019377, -77.4644865 39.0193886, -77.4647153 39.0193272, -77.4647503 39.0194065, -77.4648011 39.019393, -77.4650576 39.0199752, -77.4638978 39.0202862, -77.463882 39.0202503, -77.462537 39.0206109, -77.4625524 39.0206458, -77.4613949 39.0209562, -77.4611383 39.0203739, -77.4611991 39.0203576, -77.4611707 39.0202932, -77.4613949 39.0202331)))"
,DFT ACC6,,,data_center,,,,,,polygons,39.021026500000005,-77.46357334235407,"MULTIPOLYGON (((-77.4623174 39.0216644, -77.4623352 39.0216597, -77.4620668 39.0210533, -77.4620909 39.0210468, -77.4620841 39.0210316, -77.4621337 39.0210184, -77.4621409 39.0210347, -77.4627697 39.0208668, -77.4627656 39.0208575, -77.4628161 39.020844, -77.4628223 39.0208581, -77.4628452 39.020852, -77.4628575 39.0208799, -77.4638194 39.0206229, -77.4638035 39.0205871, -77.4646977 39.0203482, -77.4646917 39.0203347, -77.4647465 39.0203201, -77.464753 39.0203348, -77.4647674 39.020331, -77.4650246 39.0209122, -77.4650003 39.0209186, -77.4650351 39.0209973, -77.464989 39.0210096, -77.4649942 39.0210214, -77.4649552 39.0210318, -77.4649689 39.0210628, -77.4640515 39.0213079, -77.4641423 39.021513, -77.4637615 39.0216147, -77.4637527 39.0215949, -77.4636429 39.0216242, -77.4635613 39.0214398, -77.4625953 39.0216978, -77.4625826 39.0216693, -77.4625033 39.0216905, -77.4623474 39.0217322, -77.4623174 39.0216644)))"
,,,,data_center,,,,,,polygons,39.0221022,-77.45366304363566,"MULTIPOLYGON (((-77.4536971 39.0214202, -77.4538299 39.0215023, -77.4539353 39.0214012, -77.4541183 39.0213813, -77.4544801 39.0216146, -77.4542253 39.0218587, -77.4542473 39.0218727, -77.4541551 39.021961, -77.4541338 39.0219475, -77.4538249 39.0222434, -77.4538411 39.0222537, -77.4537507 39.0223403, -77.4537345 39.02233, -77.4534236 39.0226279, -77.4534369 39.0226363, -77.4533469 39.0227225, -77.4533312 39.0227126, -77.4530788 39.0229544, -77.4527092 39.0227197, -77.4538611 39.0216162, -77.4537701 39.0215584, -77.4538072 39.0215229, -77.453675 39.021439, -77.4536971 39.0214202)))"
,RagingWire Data Center VA1,,,data_center,,,,,,polygons,39.022754899999995,-77.45482557908068,"MULTIPOLYGON (((-77.4540736 39.0235411, -77.4540614 39.0235532, -77.4539897 39.0235094, -77.4541166 39.023383, -77.4540159 39.0233215, -77.4541525 39.0231854, -77.4541038 39.0231556, -77.4542276 39.0230323, -77.4543235 39.0230909, -77.454465 39.02295, -77.4543004 39.0228494, -77.4545603 39.0225906, -77.4546745 39.0226604, -77.4549422 39.0223938, -77.4547115 39.0222528, -77.4549695 39.021996, -77.4550975 39.0220742, -77.4552165 39.0219558, -77.4551478 39.0219138, -77.4553655 39.0217031, -77.4557344 39.0221429, -77.4557926 39.0222367, -77.4555383 39.0223382, -77.4555933 39.0223718, -77.4553309 39.0226331, -77.4553602 39.022651, -77.4551014 39.0229087, -77.4551545 39.0229412, -77.4548919 39.0232026, -77.4549481 39.0232369, -77.4546889 39.023495, -77.4547339 39.0235225, -77.4544712 39.0237841, -77.4540736 39.0235411)))"
,,,,data_center,,,,,,polygons,39.0125258,-77.47540581107314,"MULTIPOLYGON (((-77.4746751 39.013077, -77.4764212 39.0126102, -77.4761932 39.0120725, -77.4759303 39.0121434, -77.4758901 39.0120475, -77.4743881 39.0124414, -77.4746751 39.013077)))"
,Building D,,,data_center,,,,,,polygons,39.0033282,-77.48706964132313,"MULTIPOLYGON (((-77.4875695 39.0039597, -77.4880084 39.0031956, -77.4865697 39.0026967, -77.4861309 39.0034608, -77.4875695 39.0039597)))"
,Building C,,,data_center,,,,,,polygons,39.00274695,-77.48540306030714,"MULTIPOLYGON (((-77.4858245 39.0033479, -77.4862605 39.0025909, -77.4849817 39.002146, -77.4845456 39.002903, -77.4858245 39.0033479)))"
,Building B,,,data_center,,,,,,polygons,39.0020083,-77.4833639,"MULTIPOLYGON (((-77.4841037 39.0027307, -77.4845506 39.0019642, -77.4826241 39.0012859, -77.4821772 39.0020524, -77.4841037 39.0027307)))"
,Building A,,,data_center,,,,,,polygons,39.002769799999996,-77.48198655,"MULTIPOLYGON (((-77.4824281 39.0034075, -77.4828957 39.0026107, -77.481545 39.0021321, -77.4810774 39.0029289, -77.4824281 39.0034075)))"
,Building F,,,data_center,,,,,,polygons,39.0043373,-77.48429995017938,"MULTIPOLYGON (((-77.4852912 39.0041315, -77.4851987 39.0040539, -77.4850964 39.0041193, -77.4846029 39.003665, -77.4843338 39.0038416, -77.4842436 39.0037586, -77.4836416 39.0041534, -77.4837509 39.004254, -77.4834969 39.0044206, -77.4840577 39.0049369, -77.4840958 39.004912, -77.4852912 39.0041315)))"
,,,,data_center,,,,,,polygons,39.01562475,-77.48168087863198,"MULTIPOLYGON (((-77.482063 39.0162236, -77.4820705 39.0162027, -77.4821643 39.0162239, -77.4826233 39.014961, -77.4825197 39.0149355, -77.4825976 39.0147215, -77.4830317 39.0148147, -77.4830197 39.0148508, -77.4830465 39.0148557, -77.4829224 39.0152119, -77.4828949 39.0152073, -77.482569 39.0161206, -77.4825961 39.0161262, -77.4825081 39.0163674, -77.4820397 39.0164285, -77.4819926 39.0164186, -77.4819964 39.016408, -77.481722 39.0163477, -77.4817177 39.0163594, -77.4812807 39.0162634, -77.4812931 39.0162289, -77.4812645 39.0162226, -77.4813936 39.0158652, -77.4814209 39.0158712, -77.4814451 39.0158042, -77.4814319 39.0158013, -77.4815604 39.0154455, -77.4815726 39.0154482, -77.4815965 39.0153819, -77.4815826 39.0153789, -77.4817114 39.0150223, -77.4817241 39.0150251, -77.4817483 39.0149581, -77.4817191 39.0149517, -77.4818479 39.0145952, -77.4818526 39.0145962, -77.4818701 39.0145478, -77.4819706 39.0145699, -77.4819669 39.0145802, -77.4823265 39.0146592, -77.4822477 39.0148773, -77.4821357 39.0148529, -77.4817032 39.0160911, -77.481841 39.0161214, -77.4818231 39.0161709, -77.482063 39.0162236)))"
,Apple Data Center,,,industrial,,,,,,polygons,33.346856450000004,-111.60398881408415,"MULTIPOLYGON (((-111.6054686 33.3491387, -111.6028144 33.3491573, -111.6028057 33.3482871, -111.6025464 33.3482889, -111.6025379 33.3474469, -111.6025203 33.3456891, -111.60278 33.3456873, -111.6027724 33.344928, -111.6054259 33.3449094, -111.6054351 33.3458248, -111.6057589 33.3458225, -111.6057634 33.3462637, -111.6054397 33.346266, -111.6054686 33.3491387)))"
,Digital Loudoun Plaza,,,,,,,,,polygons,39.00097665,-77.47933356332678,"MULTIPOLYGON (((-77.4829242 39.0007432, -77.4821184 39.0002663, -77.4814103 38.9999161, -77.4808417 38.9997243, -77.4776461 38.9988422, -77.4774514 38.9988655, -77.477233 38.9991403, -77.4763141 39.0003747, -77.4759295 39.0012101, -77.4800907 39.0029927, -77.4815369 39.0018446, -77.4829242 39.0007432)))"
,,,,yes,,,,,,polygons,42.216814049999996,-87.9529301872179,"MULTIPOLYGON (((-87.9529033 42.2164571, -87.9524442 42.2164585, -87.9524265 42.2164586, -87.9523712 42.2164589, -87.9523677 42.2170881, -87.9529068 42.2170955, -87.9529033 42.2169079, -87.9529745 42.2169053, -87.952978 42.2169235, -87.9533703 42.2169269, -87.9533703 42.2169433, -87.953431 42.2169381, -87.9534684 42.2169174, -87.9534894 42.216888, -87.9534929 42.2167401, -87.9534084 42.2167367, -87.953382 42.2167356, -87.953375 42.216509, -87.9529421 42.2165075, -87.9529244 42.2165074, -87.9529033 42.2165073, -87.9529033 42.2164571)))"
,"Facebook Prineville Data Center, phase1",,,data_center,,,,,,polygons,44.29621485,-120.88724096811181,"MULTIPOLYGON (((-120.8870288 44.297112, -120.8872866 44.2970605, -120.8873159 44.2971357, -120.8881008 44.296979, -120.887505 44.2954507, -120.887677 44.2954164, -120.8872531 44.294329, -120.8870228 44.294375, -120.8869577 44.2942081, -120.8862337 44.2943527, -120.8863133 44.2945568, -120.8860529 44.2946088, -120.8870288 44.297112)))"
,Intergate Seattle West Building C,,,yes,,,,,,polygons,47.494135,-122.2944103304907,"MULTIPOLYGON (((-122.2944489 47.4944657, -122.2940294 47.4938676, -122.2940784 47.4938522, -122.294116 47.4939047, -122.2941912 47.4938805, -122.2942429 47.4938639, -122.2941979 47.4938021, -122.2942677 47.4937804, -122.2943119 47.4938417, -122.2943824 47.493819, -122.294765 47.4943653, -122.2944489 47.4944657)))"
,Intergate Seattle West Building B,,,yes,,,,,,polygons,47.49308525,-122.29368542116308,"MULTIPOLYGON (((-122.2940355 47.4933074, -122.293837 47.493372, -122.2937781 47.4933912, -122.293727 47.493316, -122.2936627 47.4933372, -122.2933318 47.4928631, -122.2934498 47.4928253, -122.2936606 47.4927577, -122.2940355 47.4933074)))"
